freq;nrg_bal;siec;unit;geo\TIME_PERIOD;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
A;NRGSUP;S2000;KTOE;GE;: ;: ;: ;: ;: ;: ;: ;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;GE;: ;: ;: ;: ;: ;: ;: ;3897.468;4390.295;4631.957;4787.569;4798.500
A;NRGSUP;W6100_6220;KTOE;GE;: ;: ;: ;: ;: ;: ;: ;0;0;0;0;0
A;NRGSUP;C0000X0350-0370;KTOE;HR;634.679;689.048;709.104;506.723;682.699;702.722;631.278;675.106;646.682;605.788;651.006;392.335
A;NRGSUP;C0350-0370;KTOE;HR;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;HR;430.353;507.051;516.939;430.181;341.187;615.219;638.951;332.674;339.897;583.749;475.580;597.911
A;NRGSUP;G3000;KTOE;HR;2350.731;2701.096;2576.763;2403.267;2632.352;2570.228;2413.242;2281.857;2019.411;2081.900;2170.550;2493.265
A;NRGSUP;H8000;KTOE;HR;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;HR;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;HR;4528.080;4617.425;4358.197;4287.831;3630.428;3544.944;3162.094;3040.092;2997.212;3131.831;3131.087;3329.083
A;NRGSUP;P1000;KTOE;HR;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;HR;1732.507;1536.852;1631.261;1829.076;2064.317;1704.202;1747.838;2082.299;2004.617;1960.016;2002.282;1894.255
A;NRGSUP;S2000;KTOE;HR;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;HR;9680.911;10057.898;9800.767;9465.987;9358.602;9141.591;8601.547;8420.770;8017.970;8372.599;8440.656;8718.377
A;NRGSUP;W6100_6220;KTOE;HR;4.562;6.425;8.503;8.909;7.619;4.275;8.145;8.742;10.151;9.315;10.151;11.529
A;NRGSUP;C0000X0350-0370;KTOE;HU;3075.920;3128.537;3037.988;2559.692;2703.315;2708.427;2604.277;2265.987;2208.787;2359.386;2189.208;2234.721
A;NRGSUP;C0350-0370;KTOE;HU;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;HU;619.690;342.734;335.598;474.033;446.690;571.195;685.039;1021.238;1151.333;1176.784;1092.949;1107.309
A;NRGSUP;G3000;KTOE;HU;11456.771;10704.837;10560.834;9151.892;9815.499;9353.934;8376.956;7704.063;6981.621;7489.854;8027.709;8541.831
A;NRGSUP;H8000;KTOE;HU;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;HU;3514.875;3824.678;3862.052;3878.000;3963.000;3964.900;3986.100;3869.500;3937.400;3994.300;4070.700;4084.000
A;NRGSUP;O4000XBIO;KTOE;HU;7496.429;7420.575;7043.052;6929.901;6568.824;6244.663;5910.154;5701.911;6410.819;6856.338;6848.753;7371.988
A;NRGSUP;P1000;KTOE;HU;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;HU;1704.557;1883.101;1992.722;2542.546;2777.522;2886.419;2952.757;3111.544;2860.074;3019.564;3005.126;2952.171
A;NRGSUP;S2000;KTOE;HU;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;HU;27942.692;27378.742;26900.317;25609.629;26362.697;25829.901;24604.467;23757.386;23652.498;25028.546;25392.489;26455.940
A;NRGSUP;W6100_6220;KTOE;HU;74.448;74.281;68.071;73.565;87.848;100.363;89.185;83.142;102.465;132.321;158.044;163.920
A;NRGSUP;C0000X0350-0370;KTOE;IE;1630.778;1599.077;1409.551;1145.248;1231.381;1231.615;1485.090;1311.366;1233.088;1425.561;1369.653;1098.852
A;NRGSUP;C0350-0370;KTOE;IE;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;IE;152.870;114.390;38.712;65.671;40.441;42.141;35.552;192.794;184.786;57.899;-61.199;-58.341
A;NRGSUP;G3000;KTOE;IE;3958.180;4249.754;4517.902;4269.075;4701.814;4137.314;4031.367;3852.828;3732.229;3758.965;4246.671;4312.569
A;NRGSUP;H8000;KTOE;IE;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;IE;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;IE;7806.976;7861.684;7449.263;7365.712;7097.897;6254.375;5934.924;6106.158;5866.444;6157.146;6521.648;6165.491
A;NRGSUP;P1000;KTOE;IE;734.055;807.015;1002.672;1069.854;616.129;704.419;1115.474;385.659;672.277;761.779;773.154;673.294
A;NRGSUP;RA000;KTOE;IE;423.317;478.624;574.128;663.031;663.348;767.104;778.261;840.604;959.541;1073.792;1103.011;1318.749
A;NRGSUP;S2000;KTOE;IE;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;IE;14706.176;15110.544;14992.228;14591.503;14359.561;13151.149;13426.391;12750.798;12714.468;13303.941;14019.593;13636.986
A;NRGSUP;W6100_6220;KTOE;IE;0;0;0;12.912;8.552;14.183;45.722;61.390;66.104;68.799;66.655;126.372
A;NRGSUP;C0000X0350-0370;KTOE;IS;88.918;106.546;93.410;85.403;90.126;90.730;92.641;97.595;86.743;93.004;99.000;99.158
A;NRGSUP;C0350-0370;KTOE;IS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;IS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;G3000;KTOE;IS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;H8000;KTOE;IS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;IS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;IS;819.939;785.528;916.113;906.602;537.186;506.649;494.731;518.339;558.735;563.929;579.233;565.347
A;NRGSUP;P1000;KTOE;IS;0;0;0;0;0;0;0;0;0;0;0;338
A;NRGSUP;RA000;KTOE;IS;3105.302;3849.753;4506.109;4730.716;4790.472;5199.093;5070.663;5284.194;5234.643;4941.554;4620.607;4825.854
A;NRGSUP;S2000;KTOE;IS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;IS;4014.995;4744.836;5517.470;5723.199;5418.214;5796.473;5658.035;5900.127;5880.121;5598.487;5298.841;5490.697
A;NRGSUP;W6100_6220;KTOE;IS;836;3.009;1.839;478;430;0;0;0;0;0;0;0
A;NRGSUP;C0000X0350-0370;KTOE;IT;16673.366;16327.822;15798.414;12368.336;13673.981;15331.374;15714.641;13536.181;13058.829;12299.680;10983.003;9341.797
A;NRGSUP;C0350-0370;KTOE;IT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;IT;3868.014;3979.622;3442.390;3865.778;3797.077;3932.244;3706.191;3623.216;3758.899;3987.790;3183.749;3246.831
A;NRGSUP;G3000;KTOE;IT;69191.810;69530.868;69519.411;63901.913;68056.664;63814.144;61355.610;57386.715;50706.083;55301.505;58079.579;61549.023
A;NRGSUP;H8000;KTOE;IT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;IT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;IT;78918.985;76585.614;72516.843;67609.986;65244.039;62703.462;55546.904;53335.433;51576.017;53556.376;51534.412;52000.539
A;NRGSUP;P1000;KTOE;IT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;IT;15326.492;16945.996;19707.179;21026.557;21864.302;21025.853;23884.740;26370.626;26512.291;26268.728;26017.945;28821.095
A;NRGSUP;S2000;KTOE;IT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;IT;184744.669;184195.636;181736.195;169574.949;173677.121;167942.217;161340.359;155390.152;146769.878;152563.310;150981.834;156093.486
A;NRGSUP;W6100_6220;KTOE;IT;766.003;825.714;751.959;802.379;1041.058;1135.139;1132.273;1137.981;1157.758;1149.231;1183.147;1134.201
A;NRGSUP;C0000X0350-0370;KTOE;LT;233.000;222.385;189.448;144.760;182.001;210.410;200.168;227.067;195.934;160.293;159.335;163.209
A;NRGSUP;C0350-0370;KTOE;LT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;LT;-36.801;-117.971;-82.287;-252.107;515.047;579.450;569.132;597.248;655.460;619.776;711.522;746.105
A;NRGSUP;G3000;KTOE;LT;2454.063;2891.617;2595.636;2181.298;2491.788;2718.035;2654.041;2164.510;2064.510;2067.476;1841.595;1921.432
A;NRGSUP;H8000;KTOE;LT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;LT;2374.362;2674.534;2686.687;2938.679;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;LT;2638.992;2626.240;2880.633;2458.730;2503.030;2408.703;2462.724;2425.192;2440.464;2518.480;2737.061;2805.313
A;NRGSUP;P1000;KTOE;LT;17.922;26.379;21.438;22.300;23.963;28.911;33.358;40.954;30.779;20.416;24.954;33.584
A;NRGSUP;RA000;KTOE;LT;930.740;964.027;1021.128;1051.982;1064.962;1056.563;1161.338;1212.249;1277.003;1419.013;1464.352;1562.689
A;NRGSUP;S2000;KTOE;LT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;LT;8612.277;9287.212;9312.682;8545.642;6780.792;7002.072;7080.761;6682.100;6682.206;6827.977;6988.092;7265.986
A;NRGSUP;W6100_6220;KTOE;LT;0;0;0;0;0;0;0;14.880;18.057;22.523;49.274;33.653
A;NRGSUP;C0000X0350-0370;KTOE;LU;92.596;78.350;74.916;66.908;67.036;58.361;53.730;47.910;53.393;49.137;52.384;45.331
A;NRGSUP;C0350-0370;KTOE;LU;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;LU;305.846;340.476;373.718;293.894;349.393;385.379;353.424;425.108;420.790;481.454;541.591;531.216
A;NRGSUP;G3000;KTOE;LU;1230.379;1148.455;1093.222;1112.462;1196.587;1032.268;1051.051;889.903;843.156;768.937;709.116;693.134
A;NRGSUP;H8000;KTOE;LU;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;LU;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;LU;2577.633;2469.914;2489.643;2321.914;2441.301;2530.807;2458.586;2410.305;2278.401;2178.872;2125.195;2182.127
A;NRGSUP;P1000;KTOE;LU;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;LU;75.914;128.944;133.724;125.540;129.858;127.495;139.386;156.031;190.281;210.218;224.193;274.567
A;NRGSUP;S2000;KTOE;LU;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;LU;4319.246;4199.053;4200.329;3948.820;4214.963;4166.263;4088.457;3962.772;3818.703;3722.493;3686.316;3763.316
A;NRGSUP;W6100_6220;KTOE;LU;36.878;32.914;35.106;28.100;30.787;31.954;32.280;33.515;32.683;33.875;33.836;36.941
A;NRGSUP;C0000X0350-0370;KTOE;LV;85.252;104.013;104.652;84.612;106.504;109.635;90.975;70.895;58.864;46.258;40.313;40.385
A;NRGSUP;C0350-0370;KTOE;LV;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;LV;215.649;257.954;216.681;142.218;75.064;107.051;145.400;116.509;199.226;156.578;88.822;-5.517
A;NRGSUP;G3000;KTOE;LV;1406.621;1359.566;1333.083;1227.193;1461.887;1288.414;1211.156;1204.686;1081.642;1098.388;1113.285;992.952
A;NRGSUP;H8000;KTOE;LV;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;LV;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;LV;1555.779;1669.658;1557.731;1383.887;1403.332;1282.281;1263.697;1284.825;1323.724;1378.479;1365.476;1421.685
A;NRGSUP;P1000;KTOE;LV;1.680;2.160;2.160;720;2.400;960;720;1.920;720;240;720;659
A;NRGSUP;RA000;KTOE;LV;1430.842;1406.913;1377.473;1566.912;1434.397;1417.638;1651.431;1611.375;1613.366;1537.122;1623.757;1935.159
A;NRGSUP;S2000;KTOE;LV;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;LV;4698.953;4805.279;4596.796;4407.645;4511.793;4259.457;4419.055;4343.138;4342.844;4272.070;4269.059;4411.427
A;NRGSUP;W6100_6220;KTOE;LV;3.129;5.016;5.016;2.102;28.208;53.478;55.675;52.928;65.300;55.006;36.687;26.104
A;NRGSUP;C0000X0350-0370;KTOE;ME;318.965;251.418;376.662;206.281;419.716;424.336;381.000;367.802;358.563;378.361;299.389;304.184
A;NRGSUP;C0350-0370;KTOE;ME;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;ME;160.447;222.442;152.709;90.714;172;134.308;104.213;-29.665;22.442;44.970;26.139;96.320
A;NRGSUP;G3000;KTOE;ME;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;H8000;KTOE;ME;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;ME;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;ME;359.969;395.522;404.015;327.856;309.541;287.332;269.077;260.248;260.220;278.889;309.994;338.961
A;NRGSUP;P1000;KTOE;ME;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;ME;296.790;262.931;284.786;337.575;397.463;277.937;303.652;383.534;315.700;308.766;332.504;277.301
A;NRGSUP;S2000;KTOE;ME;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;ME;1136.171;1132.313;1218.171;962.426;1126.893;1123.912;1057.942;981.919;956.925;1010.985;968.026;1016.766
A;NRGSUP;W6100_6220;KTOE;ME;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;C0000X0350-0370;KTOE;MK;1418.255;1469.020;1480.959;1338.372;1304.849;1459.780;1397.659;1162.993;1083.575;948.274;880.256;980.019
A;NRGSUP;C0350-0370;KTOE;MK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;MK;154.342;214.187;234.996;123.646;122.098;230.095;229.493;208.856;254.514;216.079;174.613;170.468
A;NRGSUP;G3000;KTOE;MK;67.111;85.641;97.377;64.510;95.550;110.297;114.467;129.557;111.156;111.973;176.053;226.419
A;NRGSUP;H8000;KTOE;MK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;MK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;MK;962.364;1035.800;938.533;970.832;937.751;974.145;927.332;902.292;892.299;955.821;1072.032;1018.694
A;NRGSUP;P1000;KTOE;MK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;MK;359.093;288.409;274.129;316.837;413.889;343.903;327.182;368.578;353.278;409.336;377.641;345.818
A;NRGSUP;S2000;KTOE;MK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;MK;2961.166;3093.057;3025.994;2814.197;2874.137;3118.220;2996.132;2772.277;2694.823;2641.484;2680.596;2741.418
A;NRGSUP;W6100_6220;KTOE;MK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;C0000X0350-0370;KTOE;MT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;C0350-0370;KTOE;MT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;MT;0;0;0;0;0;0;0;0;0;90.628;131.126;74.064
A;NRGSUP;G3000;KTOE;MT;0;0;0;0;0;0;0;0;0;0;0;241.721
A;NRGSUP;H8000;KTOE;MT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;MT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;MT;847.034;864.426;878.805;803.095;831.614;823.493;869.662;759.673;758.169;531.098;438.473;333.708
A;NRGSUP;P1000;KTOE;MT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;MT;645;788;908;931;5.058;8.261;11.816;12.715;18.570;20.170;24.610;40.282
A;NRGSUP;S2000;KTOE;MT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;MT;847.678;865.214;879.712;804.027;836.672;831.754;881.478;772.388;776.739;641.896;594.210;689.774
A;NRGSUP;W6100_6220;KTOE;MT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;C0000X0350-0370;KTOE;NL;7883.511;8409.789;7973.860;7461.870;7541.217;7439.357;8152.076;8124.700;9006.792;10915.406;10145.944;9147.550
A;NRGSUP;C0350-0370;KTOE;NL;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;NL;1845.142;1514.101;1362.941;420.550;238.607;781.513;1471.183;1568.100;1266.294;752.204;422.560;301.480
A;NRGSUP;G3000;KTOE;NL;34243.336;33335.727;34656.535;35492.498;40066.402;35043.465;33486.199;33380.790;29102.830;28628.600;30031.474;30910.303
A;NRGSUP;H8000;KTOE;NL;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;NL;894.841;1083.405;1075.408;980.000;917.400;959.200;920.000;656.200;941.300;937.400;916.100;789.500
A;NRGSUP;O4000XBIO;KTOE;NL;31375.851;31428.314;29614.408;28640.053;29941.096;28511.080;28798.800;27577.237;26722.478;26558.596;27561.126;27995.845
A;NRGSUP;P1000;KTOE;NL;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;NL;2435.491;2547.558;2948.988;3317.892;3315.370;3511.643;3633.094;3538.926;3555.653;3759.627;3899.947;4270.452
A;NRGSUP;S2000;KTOE;NL;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;NL;79366.861;79039.373;78391.575;77057.298;82744.630;77006.410;77208.128;75641.095;71414.612;72348.575;73837.425;74271.156
A;NRGSUP;W6100_6220;KTOE;NL;688.688;720.479;759.434;744.435;724.539;760.151;746.776;795.142;819.265;796.742;860.275;856.025
A;NRGSUP;C0000X0350-0370;KTOE;NO;713.426;804.865;859.334;561.211;763.139;846.178;816.456;775.182;850.024;820.897;757.636;847.705
A;NRGSUP;C0350-0370;KTOE;NO;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;NO;73.431;-862.855;-1192.003;-772.399;649.097;-264.402;-1531.814;-430.439;-1340.069;-1259.243;-1411.092;-1303.955
A;NRGSUP;G3000;KTOE;NO;4023.044;4867.433;7189.273;6968.035;6280.288;5139.058;5436.952;5651.505;5779.041;6106.793;5536.221;4646.453
A;NRGSUP;H8000;KTOE;NO;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;NO;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;NO;10599.241;9737.517;11731.993;12365.474;13104.247;10196.499;12026.731;13794.693;9821.966;9673.986;8215.037;11099.001
A;NRGSUP;P1000;KTOE;NO;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;NO;11697.935;12972.706;13570.649;12404.987;11990.394;12338.611;14175.296;12941.764;13362.856;13673.911;14335.186;14509.243
A;NRGSUP;S2000;KTOE;NO;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;NO;27211.714;27625.929;32273.582;31644.917;32949.032;28443.080;31137.078;32969.186;28718.421;29273.628;27681.531;30050.907
A;NRGSUP;W6100_6220;KTOE;NO;104.638;106.263;114.336;117.608;161.866;187.136;213.457;236.481;244.602;257.285;248.543;252.460
A;NRGSUP;C0000X0350-0370;KTOE;PL;57227.418;55783.848;54786.807;51172.610;55222.218;54638.924;50261.754;53190.541;49272.847;48374.764;49536.593;49672.001
A;NRGSUP;C0350-0370;KTOE;PL;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;PL;-944.626;-459.845;-57.524;-188.392;-116.423;-450.731;-244.196;-388.736;186.242;-28.719;171.883;196.647
A;NRGSUP;G3000;KTOE;PL;12581.535;12494.604;12565.886;12062.360;12804.729;12836.393;13680.288;13735.834;13404.428;13775.774;14633.405;15444.781
A;NRGSUP;H8000;KTOE;PL;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;PL;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;PL;23239.567;23801.190;24619.412;24083.087;25447.893;25670.248;24730.341;22418.500;22090.585;23425.213;25885.275;29120.467
A;NRGSUP;P1000;KTOE;PL;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;PL;4694.944;4823.745;5559.413;6265.283;7293.909;7966.178;8644.125;8606.385;8652.992;9019.135;8805.893;8920.446
A;NRGSUP;S2000;KTOE;PL;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;PL;97081.250;96678.136;97714.536;93751.187;101049.861;101101.611;97491.774;98013.536;94121.759;95089.646;99774.569;104229.021
A;NRGSUP;W6100_6220;KTOE;PL;282.411;234.594;240.542;356.239;397.535;440.599;419.461;451.013;514.665;523.479;741.521;874.680
A;NRGSUP;C0000X0350-0370;KTOE;PT;3309.087;2887.039;2525.757;2861.156;1657.624;2208.385;2934.351;2650.161;2680.395;3258.283;2846.447;3227.148
A;NRGSUP;C0350-0370;KTOE;PT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;PT;467.842;643.852;810.920;410.662;225.537;241.874;678.848;238.693;77.644;194.841;-437.231;-230.780
A;NRGSUP;G3000;KTOE;PT;3639.596;3808.362;4138.521;4217.218;4488.521;4463.650;3932.631;3755.868;3473.345;4050.905;4322.891;5415.396
A;NRGSUP;H8000;KTOE;PT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;PT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;PT;13547.617;13394.354;12772.308;11932.567;11502.843;10609.465;9384.672;9342.854;9235.853;9308.378;9209.151;9267.168
A;NRGSUP;P1000;KTOE;PT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;PT;4211.650;4480.646;4329.371;4786.514;5459.156;5140.527;4354.559;5301.000;5512.720;4965.750;5625.478;4831.901
A;NRGSUP;S2000;KTOE;PT;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;PT;25320.891;25347.648;24709.699;24347.794;23492.371;22843.991;21436.776;21458.108;21149.920;21933.287;21774.723;22709.088
A;NRGSUP;W6100_6220;KTOE;PT;145.099;133.395;132.822;139.677;158.689;180.090;151.715;169.533;169.963;155.130;207.987;198.255
A;NRGSUP;C0000X0350-0370;KTOE;RO;9479.571;10091.609;9557.406;7519.507;6948.709;8092.644;7560.015;5708.308;5727.532;5892.232;5277.933;5388.666
A;NRGSUP;C0350-0370;KTOE;RO;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;RO;-367.412;-179.708;-365.262;-197.334;-195.529;-163.887;21.754;-173.345;-612.726;-578.504;-431.384;-248.807
A;NRGSUP;G3000;KTOE;RO;14198.667;12761.995;12159.458;10580.353;10788.392;11105.052;10777.386;9838.951;9349.205;8917.304;9023.741;9620.010
A;NRGSUP;H8000;KTOE;RO;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;RO;1452.794;1988.564;2895.787;2979.600;2922.800;2978.900;3008.500;2922.200;2941.200;2940.100;2810.700;2907.000
A;NRGSUP;O4000XBIO;KTOE;RO;10311.899;10159.916;9811.442;8474.760;8494.896;8510.437;8260.990;7806.823;7754.097;8390.984;8508.722;9297.026
A;NRGSUP;P1000;KTOE;RO;5.878;5.249;8.188;9.028;8.398;8.188;420;7.978;6.928;8.188;9.447;11.862
A;NRGSUP;RA000;KTOE;RO;4780.888;4747.786;5343.367;5269.013;5860.351;5069.790;5195.078;5550.959;6123.642;5973.120;6188.663;6040.457
A;NRGSUP;S2000;KTOE;RO;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;RO;39943.185;39681.172;39485.216;34656.040;34858.494;35629.857;34851.562;31702.860;31359.765;31615.412;31467.357;33109.136
A;NRGSUP;W6100_6220;KTOE;RO;80.897;105.761;74.830;21.114;30.477;28.733;27.420;40.986;69.886;71.988;79.536;92.922
A;NRGSUP;C0000X0350-0370;KTOE;RS;8759.552;8632.068;8943.622;8018.740;7752.569;8758.448;7621.410;7909.813;6261.011;7740.245;7917.648;7872.652
A;NRGSUP;C0350-0370;KTOE;RS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;RS;-69.647;-7.395;6.277;-122.528;-25.537;-23.904;33.448;-218.143;134.394;-78.934;-165.262;70.942
A;NRGSUP;G3000;KTOE;RS;1991.660;2011.156;2001.806;1395.034;1853.375;1902.601;1677.859;1866.552;1608.942;1750.344;1891.359;2117.183
A;NRGSUP;H8000;KTOE;RS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;RS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;RS;4633.458;4288.815;4237.748;3927.530;3919.615;3846.448;3390.486;3407.901;3276.263;3400.616;3667.107;3669.565
A;NRGSUP;P1000;KTOE;RS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;RS;1692.487;1617.634;1633.309;1966.791;2054.829;1785.664;1843.403;1929.281;2005.861;1931.442;2001.067;1884.235
A;NRGSUP;S2000;KTOE;RS;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;RS;17012.047;16553.003;16822.905;15187.789;15564.119;16276.137;14566.606;14895.691;13286.877;14744.071;15312.466;15615.595
A;NRGSUP;W6100_6220;KTOE;RS;4.538;10.724;143;2.221;9.267;6.879;0;287;406;358;549;1.019
A;NRGSUP;C0000X0350-0370;KTOE;SE;2420.538;2403.514;2067.486;1583.081;2139.284;2159.931;1940.820;1986.522;1932.970;1980.216;1906.102;1910.165
A;NRGSUP;C0350-0370;KTOE;SE;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;SE;519.347;113.156;-168.616;402.837;178.676;-621.926;-1682.975;-860.017;-1343.336;-1943.250;-1009.028;-1633.018
A;NRGSUP;G3000;KTOE;SE;881.857;910.533;826.526;1089.510;1465.929;1158.641;1006.599;955.288;794.046;723.603;818.229;919.583
A;NRGSUP;H8000;KTOE;SE;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;SE;17276.956;17274.893;16480.396;12881.000;14498.000;15252.000;15632.000;15996.000;16362.000;15532.000;15699.000;16351.000
A;NRGSUP;O4000XBIO;KTOE;SE;13390.917;12860.270;13438.791;11768.575;13853.421;13680.873;12520.185;11840.109;11550.722;9977.814;11610.925;10139.108
A;NRGSUP;P1000;KTOE;SE;267.616;272.386;362.393;344.031;350.760;331.002;253.110;230.805;168.348;135.511;144.205;135.427
A;NRGSUP;RA000;KTOE;SE;14414.344;15196.923;15603.447;15833.664;17000.698;17699.310;19934.962;18384.918;18700.818;20521.574;19861.120;20923.882
